nome,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,precisa_revisao,motivos_revisao,validacao,Espécie,Medicamento
Bovino,Ocitovet - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Hormônio,IM,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 5 mL,Solução Injetável,mL,Frasco de 5 mL,False,Hormônio,IV,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 5 mL,Solução Injetável,mL,Frasco de 5 mL,False,Hormônio,IM,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 5 mL,Solução Injetável,mL,Frasco de 5 mL,False,Hormônio,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Hormônio,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Hormônio,IM,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Ocitovet - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Hormônio,IV,False,Validação completa via API,Feito o ajuste,Bovino,Ocitovet (Ocitocina)
Bovino,Óleo Canforado 15% Prado - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado 15% Prado (Cânfora)
Bovino,Óleo Canforado 15% Prado - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado 15% Prado (Cânfora)
Bovino,Óleo Canforado Composto - ampola 10 mL,Solução Injetável,mL,Ampola de 10 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado Composto (Cânfora e associações)
Bovino,Óleo Canforado Composto - ampola 20 mL,Solução Injetável,mL,Ampola de 20 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado Composto (Cânfora e associações)
Bovino,Óleo Canforado UCB - ampola 10 mL,Solução Injetável,mL,Ampola de 10 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado UCB (Cânfora)
Bovino,Óleo Canforado UCB - ampola 20 mL,Solução Injetável,mL,Ampola de 20 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado UCB (Cânfora)
Bovino,Óleo Canforado Vansil - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Estimulante,IM,False,Validação completa via API,Feito o ajuste,Bovino,Óleo Canforado Vansil (Cânfora)
Bovino,Óleo Mineral - Endogastrin,Pasta,kg,Seringa de 1 kg,False,Catártico,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Endogastrin (Óleo Mineral)
Bovino,Óleo Mineral - Pro-Sacc Pasta,Pasta,g,Seringa de 30 g,False,Catártico,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Pro-Sacc Pasta (Óleo Mineral e Leveduras)
Bovino,Olivit Se - frasco-ampola 250 mL,Solução Injetável,mL,Frasco-ampola de 250 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Olivit Se (Suplemento de Minerais e Vitaminas)
Bovino,Olivit Se - frasco-ampola 500 mL,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Olivit Se (Suplemento de Minerais e Vitaminas)
Bovino,Onyx - frasco-ampola 250 mL,Solução Injetável,mL,Frasco-ampola de 250 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Onyx (Ivermectina)
Bovino,Onyx - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Endectoparasiticida,SC,False,Validação completa via API,Feito o ajuste,Bovino,Onyx (Ivermectina)
Bovino,Orbenin Extra Dry Cow - seringa 3.6 g,Suspensão Intramamária,g,Seringa de 3.6 g,False,Antibacteriano,Intramamária,False,Validação completa via API,Feito o ajuste,Bovino,Orbenin Extra Dry Cow (Cloxacilina Benzatina)
Bovino,Organew® - bolsa metalizada 1 kg,Pó,kg,Bolsa de 1 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Organew (Suplemento Probiótico e Prebiótico)
Bovino,Organew® - saco 20 kg,Pó,kg,Saco de 20 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Organew (Suplemento Probiótico e Prebiótico)
Bovino,Organew® Pasta - pasta | seringa,Pasta,g,Seringa de 30 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Organew Pasta (Suplemento Probiótico e Prebiótico)
Bovino,Organnact Prata - tubo aerossol 200 mL,Aerossol,mL,Tubo de 200 mL,False,Dermatológico,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Organnact Prata (Sulfadiazina de Prata e associações)
Bovino,Organnact Prata - tubo aerossol 500 mL,Aerossol,mL,Tubo de 500 mL,False,Dermatológico,Tópica,False,Validação completa via API,Feito o ajuste,Bovino,Organnact Prata (Sulfadiazina de Prata e associações)
Bovino,Organovit - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Estimulante,SC,False,Validação completa via API,Feito o ajuste,Bovino,Organovit (Aminoácidos e Vitaminas)
Bovino,Organovit - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Estimulante,SC,False,Validação completa via API,Feito o ajuste,Bovino,Organovit (Aminoácidos e Vitaminas)
Bovino,Organovit - frasco 500 mL,Solução Injetável,mL,Frasco de 500 mL,False,Estimulante,SC,False,Validação completa via API,Feito o ajuste,Bovino,Organovit (Aminoácidos e Vitaminas)
Bovino,Ornitil® - frasco ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antitóxico,IV,False,Validação completa via API,Feito o ajuste,Bovino,Ornitil (Aminoácidos)
Bovino,Osteofix - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 200 mL,Solução Injetável,mL,Frasco-ampola de 200 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 200 mL,Solução Injetável,mL,Frasco-ampola de 200 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 200 mL,Solução Injetável,mL,Frasco-ampola de 200 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 500 mL,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 500 mL,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Osteofix - frasco-ampola 500 mL,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Suplemento,IV,False,Validação completa via API,Feito o ajuste,Bovino,Osteofix (Fósforo e Minerais)
Bovino,Ourotetra Plus LA - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antibacteriano,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Antibacteriano,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 250 mL,Solução Injetável,mL,Frasco-ampola de 250 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 250 mL,Solução Injetável,mL,Frasco-ampola de 250 mL,False,Antibacteriano,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 250 mL,Solução Injetável,mL,Frasco-ampola de 250 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourotetra Plus LA - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Ourovac 10 TH - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac 10 TH (Vacina contra Clostridioses)
Bovino,Ourovac 10 TH - frasco 140 mL,Solução Injetável,mL,Frasco de 140 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac 10 TH (Vacina contra Clostridioses)
Bovino,Ourovac 10 TH - frasco 240 mL,Solução Injetável,mL,Frasco de 240 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac 10 TH (Vacina contra Clostridioses)
Bovino,Ourovac 10 TH - frasco 500 mL,Solução Injetável,mL,Frasco de 500 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac 10 TH (Vacina contra Clostridioses)
Bovino,Ourovac Poli BT - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Poli BT (Vacina contra Clostridioses e Botulismo)
Bovino,Ourovac Poli BT - frasco 150 mL,Solução Injetável,mL,Frasco de 150 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Poli BT (Vacina contra Clostridioses e Botulismo)
Bovino,Ourovac Poli BT - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Poli BT (Vacina contra Clostridioses e Botulismo)
Bovino,Ourovac Poli BT - frasco 500 mL,Solução Injetável,mL,Frasco de 500 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Poli BT (Vacina contra Clostridioses e Botulismo)
Bovino,Ourovac® Aftosa - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Vacina,IM,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Aftosa (Vacina contra Febre Aftosa)
Bovino,Ourovac® Aftosa - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Aftosa (Vacina contra Febre Aftosa)
Bovino,Ourovac® Aftosa - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,IM,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Aftosa (Vacina contra Febre Aftosa)
Bovino,Ourovac® Aftosa - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Aftosa (Vacina contra Febre Aftosa)
Bovino,Ourovac® Clostridium - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Clostridium (Vacina contra Clostridioses)
Bovino,Ourovac® Clostridium - frasco 150 mL,Solução Injetável,mL,Frasco de 150 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Clostridium (Vacina contra Clostridioses)
Bovino,Ourovac® Clostridium - frasco 250 mL,Solução Injetável,mL,Frasco de 250 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Clostridium (Vacina contra Clostridioses)
Bovino,Ourovac® Clostridium - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Clostridium (Vacina contra Clostridioses)
Bovino,Ourovac® Raiva - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Ourovac® Raiva - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Vacina,SC,False,Validação completa via API,Feito o ajuste,Bovino,Ourovac Raiva (Vacina contra a Raiva)
Bovino,Overxicam Lavizoo - Solução injetável,Solução Injetável,mL,Frasco de 50 mL,False,Anti-inflamatório,IV,False,Validação completa via API,Feito o ajuste,Bovino,Overxicam (Meloxicam)
Bovino,Ovinofós - saco 25 kg,Pó,kg,Saco de 25 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Ovinofós (Suplemento Mineral)
Bovino,Ovinofós Núcleo Proteico - saco 25 kg,Pó,kg,Saco de 25 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Ovinofós Núcleo Proteico (Suplemento Mineral Proteico)
Bovino,Oxfaden - frasco 1000 mL,Suspensão Oral,mL,Frasco de 1000 mL,False,Endoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxfaden (Oxfendazol)
Bovino,Oxfaden - frasco 250 mL,Suspensão Oral,mL,Frasco de 250 mL,False,Endoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxfaden (Oxfendazol)
Bovino,Oxfendazol - Oxfaden,Suspensão Oral,mL,Frasco,False,Endoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxfaden (Oxfendazol)
Bovino,Oxfendazol - Oxfaden,Suspensão Oral,mL,Frasco,False,Endoparasiticida,Intrarruminal,False,Validação completa via API,Feito o ajuste,Bovino,Oxfaden (Oxfendazol)
Bovino,Oxfendazol - Panteq,Suspensão Oral,mL,Frasco,False,Endoparasiticida,Intrarruminal,False,Validação completa via API,Feito o ajuste,Bovino,Panteq (Oxfendazol)
Bovino,Oxfendazol - Panteq,Suspensão Oral,mL,Frasco,False,Endoparasiticida,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Panteq (Oxfendazol)
Bovino,Oxi Vansil L.A. - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxi Vansil L.A. (Oxitetraciclina)
Bovino,Oxi Vansil L.A. - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxi Vansil L.A. (Oxitetraciclina)
Bovino,Oxitac-200 - balde 1 kg,Pó Solúvel,kg,Balde de 1 kg,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitac-200 (Oxitetraciclina)
Bovino,Oxitac-200 - saco 25 kg,Pó Solúvel,kg,Saco de 25 kg,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitac-200 (Oxitetraciclina)
Bovino,Oxitape LA - frasco-ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitape LA (Oxitetraciclina)
Bovino,Oxitec® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitec (Oxitetraciclina)
Bovino,Oxitec® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitec (Oxitetraciclina)
Bovino,Oxitetra Vilavet - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetra Vilavet (Oxitetraciclina)
Bovino,Oxitetra Vilavet - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetra Vilavet (Oxitetraciclina)
Bovino,Oxitetraciclina - Bifenox L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Bifenox L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Bifenox L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Bifenox L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Biogental LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Biogental LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Biogental LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Biogental LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Hexasol HB,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Hexasol HB (Oxitetraciclina e Flunixina Meglumina)
Bovino,Oxitetraciclina - Hexasol HB,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Hexasol HB (Oxitetraciclina e Flunixina Meglumina)
Bovino,Oxitetraciclina - Kuramicina,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Kuramicina L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Kuramicina,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Kuramicina L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Maxibiotic,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Maxibiotic (Oxitetraciclina)
Bovino,Oxitetraciclina - Maxibiotic,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Maxibiotic (Oxitetraciclina)
Bovino,Oxitetraciclina - Metrifim®,Solução Intrauterina,mL,Frasco,False,Antibacteriano,Intrauterina,False,Validação completa via API,Feito o ajuste,Bovino,Metrifim (Oxitetraciclina)
Bovino,Oxitetraciclina - Metrifim®,Solução Intrauterina,mL,Frasco,False,Antibacteriano,Intrauterina,False,Validação completa via API,Feito o ajuste,Bovino,Metrifim (Oxitetraciclina)
Bovino,Oxitetraciclina - Ourotetra Plus LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Ourotetra Plus LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Ourotetra Plus LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxi Vansil L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxi Vansil L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxi Vansil L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxi Vansil L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitac-200,Pó Solúvel,kg,Embalagem,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitac-200 (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitac-200,Pó Solúvel,kg,Embalagem,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitac-200 (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitape LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitape LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitape LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitape LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitec®,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitec (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitec®,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitec (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetra Vilavet,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetra Vilavet (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetra Vilavet,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetra Vilavet (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina 20% L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina 20% L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina 20% L.A.,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina 20% L.A. (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina 50% Ps,Pó Solúvel,kg,Saco,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina 50% PS (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina 50% Ps,Pó Solúvel,kg,Saco,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina 50% PS (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina L. A. 20% Injetável,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina L.A. 20% Injetável (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina L. A. 20% Injetável,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina L.A. 20% Injetável (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina LA 20% Injetável,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina L.A. 20% Injetável (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitetraciclina LA 20% Injetável,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitetraciclina L.A. 20% Injetável (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitrat LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitrat LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitrat LA,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitrat LA (Oxitetraciclina)
Bovino,Oxitetraciclina - Oxitrat LA Plus,Solução Injetável,mL,Frasco,False,Antibacteriano,IM Profunda,False,Validação completa via API,Feito o ajuste,Bovino,Oxitrat LA Plus (Oxitetraciclina e Diclofenaco)
